timestamp,state,candidate_id,party,votes,votes_estimated,win_probability,ranking,total_votes,total_votes_estimated,total_votes_remaining,eevp
1730860176,tennessee,harris-k,DEM,661689,1080354,0,2,2127497,3032558,945218,63.37
1730860218,tennessee,trump-d,GOP,1443252,1921574,1,1,2129391,3028236,901710,63.25
1730860218,tennessee,harris-k,DEM,661990,1070101,0,2,2129391,3028236,901710,63.25
1730860247,tennessee,trump-d,GOP,1448560,1921574,1,1,2135941,3028236,901710,63.43
1730860247,tennessee,harris-k,DEM,663164,1070101,0,2,2135941,3028236,901710,63.43
1730860281,tennessee,trump-d,GOP,1452821,1921574,1,1,2141167,3028236,901710,63.58
1730860281,tennessee,harris-k,DEM,664058,1070101,0,2,2141167,3028236,901710,63.58
1730860304,tennessee,trump-d,GOP,1453232,1921574,1,1,2141630,3028236,901710,63.6
1730860304,tennessee,harris-k,DEM,664109,1070101,0,2,2141630,3028236,901710,63.6
1730860353,tennessee,harris-k,DEM,665355,1070101,0,2,2144622,3028236,901710,63.69
1730860353,tennessee,trump-d,GOP,1454918,1921574,1,1,2144622,3028236,901710,63.69
1730860371,tennessee,harris-k,DEM,665842,1070101,0,2,2146906,3028236,901710,63.75
1730860371,tennessee,trump-d,GOP,1456677,1921574,1,1,2146906,3028236,901710,63.75
1730860386,tennessee,trump-d,GOP,1456677,1921761,1,1,2146906,3028015,883266,63.75
1730860386,tennessee,harris-k,DEM,665842,1069882,0,2,2146906,3028015,883266,63.75
1730860414,tennessee,trump-d,GOP,1461512,1921761,1,1,2152518,3028015,883266,63.92
1730860414,tennessee,harris-k,DEM,666564,1069882,0,2,2152518,3028015,883266,63.92
1730860451,tennessee,trump-d,GOP,1462258,1921761,1,1,2153410,3028015,883266,63.95
1730860451,tennessee,harris-k,DEM,666696,1069882,0,2,2153410,3028015,883266,63.95
1730860476,tennessee,trump-d,GOP,1464291,1921761,1,1,2156193,3028015,883266,64.03
1730860476,tennessee,harris-k,DEM,667389,1069882,0,2,2156193,3028015,883266,64.03
1730860491,tennessee,trump-d,GOP,1464291,1922938,1,1,2156193,3032102,878506,64.03
1730860491,tennessee,harris-k,DEM,667389,1070468,0,2,2156193,3032102,878506,64.03
1730860571,tennessee,trump-d,GOP,1478804,1922938,1,1,2174930,3032102,878506,64.7
1730860571,tennessee,harris-k,DEM,671431,1070468,0,2,2174930,3032102,878506,64.7
1730860612,tennessee,trump-d,GOP,1485201,1922938,1,1,2183067,3032102,878506,65.02
1730860612,tennessee,harris-k,DEM,673053,1070468,0,2,2183067,3032102,878506,65.02
1730860637,tennessee,harris-k,DEM,675901,1070468,0,2,2191116,3032102,878506,65.26
1730860637,tennessee,trump-d,GOP,1490205,1922938,1,1,2191116,3032102,878506,65.26
1730860651,tennessee,trump-d,GOP,1490205,1917857,1,1,2191116,3022146,835992,65.26
1730860651,tennessee,harris-k,DEM,675901,1066005,0,2,2191116,3022146,835992,65.26
1730860665,tennessee,trump-d,GOP,1490687,1917857,1,1,2191945,3022146,835992,65.29
1730860665,tennessee,harris-k,DEM,676241,1066005,0,2,2191945,3022146,835992,65.29
1730860753,tennessee,trump-d,GOP,1594499,1917857,1,1,2455932,3022146,835992,73.15
1730860753,tennessee,harris-k,DEM,832390,1066005,0,2,2455932,3022146,835992,73.15
1730860786,tennessee,harris-k,DEM,832390,1060780,0,2,2455932,3031344,578246,73.15
1730860786,tennessee,trump-d,GOP,1594499,1931407,1,1,2455932,3031344,578246,73.15
1730860788,tennessee,trump-d,GOP,1605710,1931407,1,1,2471588,3031344,578246,73.62
1730860788,tennessee,harris-k,DEM,836562,1060780,0,2,2471588,3031344,578246,73.62
1730860811,tennessee,harris-k,DEM,837176,1060780,0,2,2474873,3031344,578246,73.71
1730860811,tennessee,trump-d,GOP,1608349,1931407,1,1,2474873,3031344,578246,73.71
1730860839,tennessee,trump-d,GOP,1608349,1931407,1,1,2474873,3031344,578246,73.71
1730860839,tennessee,harris-k,DEM,837176,1060780,0,2,2474873,3031344,578246,73.71
1730860883,tennessee,harris-k,DEM,845554,1060780,0,2,2503285,3031344,578246,74.56
1730860883,tennessee,trump-d,GOP,1627804,1931407,1,1,2503285,3031344,578246,74.56
1730860907,tennessee,trump-d,GOP,1630294,1931407,1,1,2506453,3031344,578246,74.65
1730860907,tennessee,harris-k,DEM,846186,1060780,0,2,2506453,3031344,578246,74.65
1730860943,tennessee,harris-k,DEM,850155,1060780,0,2,2520789,3031344,578246,75.08
1730860943,tennessee,trump-d,GOP,1640419,1931407,1,1,2520789,3031344,578246,75.08
1730860980,tennessee,harris-k,DEM,850155,1064284,0,2,2520789,3047810,529239,75.08
1730860980,tennessee,trump-d,GOP,1640419,1944153,1,1,2520789,3047810,529239,75.08
1730860982,tennessee,harris-k,DEM,853600,1064284,0,2,2537303,3047810,529239,75.57
1730860982,tennessee,trump-d,GOP,1653212,1944153,1,1,2537303,3047810,529239,75.57
1730861112,tennessee,harris-k,DEM,856302,1064284,0,2,2549588,3047810,529239,75.94
1730861112,tennessee,trump-d,GOP,1662692,1944153,1,1,2549588,3047810,529239,75.94
1730861118,tennessee,harris-k,DEM,856302,1065078,0,2,2549588,3047488,500385,75.94
1730861118,tennessee,trump-d,GOP,1662692,1943175,1,1,2549588,3047488,500385,75.94
1730861134,tennessee,harris-k,DEM,856969,1065078,0,2,2551505,3047488,500385,76
1730861134,tennessee,trump-d,GOP,1663908,1943175,1,1,2551505,3047488,500385,76
1730861235,tennessee,harris-k,DEM,857030,1065078,0,2,2552016,3047488,500385,75.89
1730861235,tennessee,trump-d,GOP,1664351,1943175,1,1,2552016,3047488,500385,75.89
1730861253,tennessee,harris-k,DEM,857030,1064292,0,2,2552016,3047365,497436,75.89
1730861253,tennessee,trump-d,GOP,1664351,1943928,1,1,2552016,3047365,497436,75.89
1730861264,tennessee,harris-k,DEM,857294,1064292,0,2,2553521,3047365,497436,75.93
1730861264,tennessee,trump-d,GOP,1665573,1943928,1,1,2553521,3047365,497436,75.93
1730861292,tennessee,trump-d,GOP,1669051,1943928,1,1,2557592,3047365,497436,76.05
1730861292,tennessee,harris-k,DEM,857857,1064292,0,2,2557592,3047365,497436,76.05
1730861321,tennessee,trump-d,GOP,1674598,1943928,1,1,2565207,3047365,497436,76.28
1730861321,tennessee,harris-k,DEM,859820,1064292,0,2,2565207,3047365,497436,76.28
1730861342,tennessee,harris-k,DEM,879728,1064292,0,2,2633480,3047365,497436,78.31
1730861342,tennessee,trump-d,GOP,1722407,1943928,1,1,2633480,3047365,497436,78.31
1730861376,tennessee,trump-d,GOP,1730903,1943928,1,1,2644374,3047365,497436,78.63
1730861376,tennessee,harris-k,DEM,882044,1064292,0,2,2644374,3047365,497436,78.63
1730861390,tennessee,trump-d,GOP,1730903,1950971,1,1,2644374,3057232,414809,78.63
1730861390,tennessee,harris-k,DEM,882044,1066965,0,2,2644374,3057232,414809,78.63
1730861422,tennessee,trump-d,GOP,1731643,1950971,1,1,2645253,3057232,414809,78.64
1730861422,tennessee,harris-k,DEM,882170,1066965,0,2,2645253,3057232,414809,78.64
1730861452,tennessee,harris-k,DEM,884230,1066965,0,2,2649894,3057232,414809,78.78
1730861452,tennessee,trump-d,GOP,1734121,1950971,1,1,2649894,3057232,414809,78.78
1730861531,tennessee,trump-d,GOP,1734121,1949070,1,1,2649894,3053871,405585,78.78
1730861531,tennessee,harris-k,DEM,884230,1065315,0,2,2649894,3053871,405585,78.78
1730861532,tennessee,harris-k,DEM,884694,1065315,0,2,2652129,3053871,405585,78.85
1730861532,tennessee,trump-d,GOP,1735865,1949070,1,1,2652129,3053871,405585,78.85
1730861583,tennessee,harris-k,DEM,885061,1065315,0,2,2653391,3053871,405585,78.88
1730861583,tennessee,trump-d,GOP,1736729,1949070,1,1,2653391,3053871,405585,78.88
1730861618,tennessee,harris-k,DEM,885488,1065315,0,2,2655748,3053871,405585,78.95
1730861618,tennessee,trump-d,GOP,1738621,1949070,1,1,2655748,3053871,405585,78.95
1730861642,tennessee,trump-d,GOP,1743861,1949070,1,1,2664431,3053871,405585,79.21
1730861642,tennessee,harris-k,DEM,888757,1065315,0,2,2664431,3053871,405585,79.21
1730861678,tennessee,trump-d,GOP,1743861,1951510,1,1,2664431,3053938,391285,79.21
1730861678,tennessee,harris-k,DEM,888757,1064060,0,2,2664431,3053938,391285,79.21
1730861702,tennessee,harris-k,DEM,891274,1064060,0,2,2673436,3053938,391285,79.47
1730861702,tennessee,trump-d,GOP,1750077,1951510,1,1,2673436,3053938,391285,79.47
1730861748,tennessee,trump-d,GOP,1750077,1951510,1,1,2673436,3053938,391285,79.47
1730861748,tennessee,harris-k,DEM,891274,1064060,0,2,2673436,3053938,391285,79.47
1730861775,tennessee,trump-d,GOP,1751781,1951510,1,1,2675508,3053938,391285,79.31
1730861775,tennessee,harris-k,DEM,891615,1064060,0,2,2675508,3053938,391285,79.31
1730861805,tennessee,harris-k,DEM,895537,1064060,0,2,2686274,3053938,391285,79.63
1730861805,tennessee,trump-d,GOP,1758355,1951510,1,1,2686274,3053938,391285,79.63
1730861820,tennessee,harris-k,DEM,895537,1062426,0,2,2686274,3052629,368080,79.63
1730861820,tennessee,trump-d,GOP,1758355,1950979,1,1,2686274,3052629,368080,79.63
1730861854,tennessee,harris-k,DEM,895606,1062426,0,2,2686662,3052629,368080,79.64
1730861854,tennessee,trump-d,GOP,1758671,1950979,1,1,2686662,3052629,368080,79.64
1730861892,tennessee,trump-d,GOP,1759493,1950979,1,1,2687708,3052629,368080,79.68
1730861892,tennessee,harris-k,DEM,895815,1062426,0,2,2687708,3052629,368080,79.68
1730861930,tennessee,trump-d,GOP,1759493,1951298,1,1,2687708,3049707,363980,79.68
1730861930,tennessee,harris-k,DEM,895815,1059777,0,2,2687708,3049707,363980,79.68
1730862012,tennessee,harris-k,DEM,895847,1059777,0,2,2688057,3049707,363980,79.73
1730862012,tennessee,trump-d,GOP,1759810,1951298,1,1,2688057,3049707,363980,79.73
1730862040,tennessee,trump-d,GOP,1759810,1951298,1,1,2688057,3049707,363980,79.76
1730862040,tennessee,harris-k,DEM,895847,1059777,0,2,2688057,3049707,363980,79.76
1730862060,tennessee,trump-d,GOP,1759810,1951298,1,1,2688057,3049707,363980,79.76
1730862060,tennessee,harris-k,DEM,895847,1059777,0,2,2688057,3049707,363980,79.76
1730862112,tennessee,harris-k,DEM,895847,1057958,0,2,2688057,3046857,360314,79.76
1730862112,tennessee,trump-d,GOP,1759810,1950520,1,1,2688057,3046857,360314,79.76
1730862130,tennessee,harris-k,DEM,896757,1057958,0,2,2694114,3046857,360314,79.94
1730862130,tennessee,trump-d,GOP,1764890,1950520,1,1,2694114,3046857,360314,79.94
1730862182,tennessee,trump-d,GOP,1787484,1950520,1,1,2723246,3046857,360314,80.8
1730862182,tennessee,harris-k,DEM,903001,1057958,0,2,2723246,3046857,360314,80.8
1730862260,tennessee,harris-k,DEM,903001,1057677,0,2,2723246,3048164,325987,80.8
1730862260,tennessee,trump-d,GOP,1787484,1952449,1,1,2723246,3048164,325987,80.8
1730862260,tennessee,trump-d,GOP,1787484,1952449,1,1,2723246,3048164,325987,80.8
1730862260,tennessee,harris-k,DEM,903001,1057677,0,2,2723246,3048164,325987,80.8
1730862296,tennessee,harris-k,DEM,903412,1057677,0,2,2725661,3048164,325987,80.87
1730862296,tennessee,trump-d,GOP,1789462,1952449,1,1,2725661,3048164,325987,80.87
1730862381,tennessee,harris-k,DEM,903412,1057677,0,2,2725661,3048164,325987,80.87
1730862381,tennessee,trump-d,GOP,1789462,1952449,1,1,2725661,3048164,325987,80.87
1730862407,tennessee,harris-k,DEM,903412,1057957,0,2,2725661,3047847,323851,80.87
1730862407,tennessee,trump-d,GOP,1789462,1951924,1,1,2725661,3047847,323851,80.87
1730862436,tennessee,harris-k,DEM,906499,1057957,0,2,2735979,3047847,323851,81.18
1730862436,tennessee,trump-d,GOP,1796512,1951924,1,1,2735979,3047847,323851,81.18
1730862479,tennessee,harris-k,DEM,906499,1057957,0,2,2735979,3047847,323851,81.18
1730862479,tennessee,trump-d,GOP,1796512,1951924,1,1,2735979,3047847,323851,81.18
1730862509,tennessee,harris-k,DEM,906499,1057957,0,2,2735979,3047847,323851,81.18
1730862509,tennessee,trump-d,GOP,1796512,1951924,1,1,2735979,3047847,323851,81.18
1730862562,tennessee,harris-k,DEM,906499,1057957,0,2,2735979,3047847,323851,81.18
1730862562,tennessee,trump-d,GOP,1796512,1951924,1,1,2735979,3047847,323851,81.18
1730862562,tennessee,harris-k,DEM,906499,1059878,0,2,2735979,3052986,318876,81.18
1730862562,tennessee,trump-d,GOP,1796512,1955253,1,1,2735979,3052986,318876,81.18
1730862712,tennessee,harris-k,DEM,906499,1060103,0,2,2735979,3053267,319064,81.18
1730862712,tennessee,trump-d,GOP,1796512,1955100,1,1,2735979,3053267,319064,81.18
1730862722,tennessee,harris-k,DEM,906620,1060103,0,2,2736642,3053267,319064,81.2
1730862722,tennessee,trump-d,GOP,1797040,1955100,1,1,2736642,3053267,319064,81.2
1730862774,tennessee,harris-k,DEM,907153,1060103,0,2,2741014,3053267,319064,81.33
1730862774,tennessee,trump-d,GOP,1800840,1955100,1,1,2741014,3053267,319064,81.33
1730862861,tennessee,trump-d,GOP,1800840,1955152,1,1,2741014,3052851,313381,81.33
1730862861,tennessee,harris-k,DEM,907153,1059845,0,2,2741014,3052851,313381,81.33
1730862913,tennessee,harris-k,DEM,908839,1059845,0,2,2745751,3052851,313381,81.47
1730862913,tennessee,trump-d,GOP,1803770,1955152,1,1,2745751,3052851,313381,81.47
1730862948,tennessee,harris-k,DEM,923485,1059845,0,2,2770625,3052851,313381,82.21
1730862948,tennessee,trump-d,GOP,1813167,1955152,1,1,2770625,3052851,313381,82.21
1730862995,tennessee,harris-k,DEM,927980,1059845,0,2,2784561,3052851,313381,82.62
1730862995,tennessee,trump-d,GOP,1822199,1955152,1,1,2784561,3052851,313381,82.62
1730863020,tennessee,trump-d,GOP,1822199,1958704,1,1,2784561,3054236,271008,82.62
1730863020,tennessee,harris-k,DEM,927980,1056701,0,2,2784561,3054236,271008,82.62
1730863058,tennessee,trump-d,GOP,1825803,1958704,1,1,2789087,3054236,271008,82.75
1730863058,tennessee,harris-k,DEM,928829,1056701,0,2,2789087,3054236,271008,82.75
1730863086,tennessee,harris-k,DEM,932908,1056701,0,2,2801707,3054236,271008,83.13
1730863086,tennessee,trump-d,GOP,1833903,1958704,1,1,2801707,3054236,271008,83.13
1730863115,tennessee,trump-d,GOP,1852763,1958704,1,1,2851952,3054236,271008,84.62
1730863115,tennessee,harris-k,DEM,962858,1056701,0,2,2851952,3054236,271008,84.62
1730863131,tennessee,trump-d,GOP,1852763,1965113,1,1,2851952,3063486,212866,84.62
1730863131,tennessee,harris-k,DEM,962858,1060189,0,2,2851952,3063486,212866,84.62
1730863203,tennessee,harris-k,DEM,963346,1060189,0,2,2854461,3063486,212866,84.69
1730863203,tennessee,trump-d,GOP,1854745,1965113,1,1,2854461,3063486,212866,84.69
1730863329,tennessee,harris-k,DEM,963346,1059711,0,2,2854461,3062665,209711,84.69
1730863329,tennessee,trump-d,GOP,1854745,1964774,1,1,2854461,3062665,209711,84.69
1730863341,tennessee,trump-d,GOP,1855591,1964774,1,1,2855457,3062665,209711,84.72
1730863341,tennessee,harris-k,DEM,963486,1059711,0,2,2855457,3062665,209711,84.72
1730863453,tennessee,harris-k,DEM,963486,1059711,0,2,2855457,3062665,209711,84.72
1730863453,tennessee,trump-d,GOP,1855591,1964774,1,1,2855457,3062665,209711,84.72
1730863486,tennessee,harris-k,DEM,963486,1061035,0,2,2855457,3067009,212859,84.72
1730863486,tennessee,trump-d,GOP,1855591,1967098,1,1,2855457,3067009,212859,84.72
1730863494,tennessee,trump-d,GOP,1856082,1967098,1,1,2856017,3067009,212859,84.73
1730863494,tennessee,harris-k,DEM,963543,1061035,0,2,2856017,3067009,212859,84.73
1730863569,tennessee,trump-d,GOP,1856082,1967098,1,1,2856017,3067009,212859,84.73
1730863569,tennessee,harris-k,DEM,963543,1061035,0,2,2856017,3067009,212859,84.73
1730863615,tennessee,trump-d,GOP,1856082,1966509,1,1,2856017,3066130,211673,84.73
1730863615,tennessee,harris-k,DEM,963543,1061382,0,2,2856017,3066130,211673,84.73
1730863665,tennessee,trump-d,GOP,1858891,1966509,1,1,2859220,3066130,211673,84.83
1730863665,tennessee,harris-k,DEM,963898,1061382,0,2,2859220,3066130,211673,84.83
1730863805,tennessee,trump-d,GOP,1858891,1966481,1,1,2859220,3064842,206649,84.83
1730863805,tennessee,harris-k,DEM,963898,1059743,0,2,2859220,3064842,206649,84.83
1730863895,tennessee,harris-k,DEM,967918,1059743,0,2,2870178,3064842,206649,85.15
1730863895,tennessee,trump-d,GOP,1865530,1966481,1,1,2870178,3064842,206649,85.15
1730863924,tennessee,trump-d,GOP,1866465,1966481,1,1,2871233,3064842,206649,85.19
1730863924,tennessee,harris-k,DEM,968020,1059743,0,2,2871233,3064842,206649,85.19
1730863966,tennessee,trump-d,GOP,1866465,1965285,1,1,2871233,3063172,193288,85.19
1730863966,tennessee,harris-k,DEM,968020,1059619,0,2,2871233,3063172,193288,85.19
1730864044,tennessee,trump-d,GOP,1870797,1965285,1,1,2878498,3063172,193288,85.29
1730864044,tennessee,harris-k,DEM,970753,1059619,0,2,2878498,3063172,193288,85.29
1730864126,tennessee,harris-k,DEM,970753,1057928,0,2,2878498,3060195,182851,85.29
1730864126,tennessee,trump-d,GOP,1870797,1963928,1,1,2878498,3060195,182851,85.29
1730864207,tennessee,trump-d,GOP,1870797,1963928,1,1,2878498,3060195,182851,85.25
1730864207,tennessee,harris-k,DEM,970753,1057928,0,2,2878498,3060195,182851,85.25
1730864284,tennessee,harris-k,DEM,970790,1059774,0,2,2878633,3063513,186202,85.25
1730864284,tennessee,trump-d,GOP,1870891,1965311,1,1,2878633,3063513,186202,85.25
1730864445,tennessee,harris-k,DEM,970790,1060990,0,2,2878633,3065514,187906,85.25
1730864445,tennessee,trump-d,GOP,1870891,1966066,1,1,2878633,3065514,187906,85.25
1730864608,tennessee,harris-k,DEM,970790,1060029,0,2,2878633,3064260,186950,85.25
1730864608,tennessee,trump-d,GOP,1870891,1965854,1,1,2878633,3064260,186950,85.25
1730864711,tennessee,harris-k,DEM,970790,1060029,0,2,2878633,3064260,186950,85.25
1730864711,tennessee,trump-d,GOP,1870891,1965854,1,1,2878633,3064260,186950,85.25
1730864731,tennessee,trump-d,GOP,1873599,1965854,1,1,2882246,3064260,186950,85.36
1730864731,tennessee,harris-k,DEM,971647,1060029,0,2,2882246,3064260,186950,85.36
1730864768,tennessee,trump-d,GOP,1873599,1965239,1,1,2882246,3063522,182456,85.36
1730864768,tennessee,harris-k,DEM,971647,1059878,0,2,2882246,3063522,182456,85.36
1730864876,tennessee,trump-d,GOP,1873599,1965708,1,1,2882246,3064190,183165,85.36
1730864876,tennessee,harris-k,DEM,971647,1060103,0,2,2882246,3064190,183165,85.36
1730864944,tennessee,harris-k,DEM,972213,1060103,0,2,2884148,3064190,183165,85.42
1730864944,tennessee,trump-d,GOP,1874907,1965708,1,1,2884148,3064190,183165,85.42
1730865055,tennessee,trump-d,GOP,1874907,1965613,1,1,2884148,3063847,185230,85.42
1730865055,tennessee,harris-k,DEM,972213,1059789,0,2,2884148,3063847,185230,85.42
1730865097,tennessee,harris-k,DEM,972213,1059789,0,2,2884148,3063847,185230,85.42
1730865097,tennessee,trump-d,GOP,1874907,1965613,1,1,2884148,3063847,185230,85.42
1730865160,tennessee,harris-k,DEM,985871,1059789,0,2,2904297,3063847,185230,86.01
1730865160,tennessee,trump-d,GOP,1880784,1965613,1,1,2904297,3063847,185230,86.01
1730865217,tennessee,harris-k,DEM,990458,1059789,0,2,2913087,3063847,185230,86.27
1730865217,tennessee,trump-d,GOP,1884888,1965613,1,1,2913087,3063847,185230,86.27
1730865266,tennessee,trump-d,GOP,1884888,1968401,1,1,2913087,3071126,163288,86.27
1730865266,tennessee,harris-k,DEM,990458,1063613,0,2,2913087,3071126,163288,86.27
1730865425,tennessee,harris-k,DEM,990526,1063671,0,2,2913520,3070975,162701,86.26
1730865425,tennessee,trump-d,GOP,1885245,1968226,1,1,2913520,3070975,162701,86.26
1730865475,tennessee,harris-k,DEM,990782,1063671,0,2,2914929,3070975,162701,86.3
1730865475,tennessee,trump-d,GOP,1886378,1968226,1,1,2914929,3070975,162701,86.3
1730865536,tennessee,trump-d,GOP,1894069,1968226,1,1,2927388,3070975,162701,86.66
1730865536,tennessee,harris-k,DEM,995239,1063671,0,2,2927388,3070975,162701,86.66
1730865555,tennessee,harris-k,DEM,995239,1063671,0,2,2927389,3070975,162701,86.66
1730865555,tennessee,trump-d,GOP,1894069,1968226,1,1,2927389,3070975,162701,86.66
1730865588,tennessee,harris-k,DEM,995239,1063820,0,2,2927389,3072362,150475,86.66
1730865588,tennessee,trump-d,GOP,1894069,1969109,1,1,2927389,3072362,150475,86.66
1730865655,tennessee,harris-k,DEM,995239,1063820,0,2,2927389,3072362,150475,86.83
1730865655,tennessee,trump-d,GOP,1894069,1969109,1,1,2927389,3072362,150475,86.83
1730865755,tennessee,trump-d,GOP,1894069,1968967,1,1,2927389,3071991,150046,86.83
1730865755,tennessee,harris-k,DEM,995239,1063592,0,2,2927389,3071991,150046,86.83
1730865818,tennessee,trump-d,GOP,1896412,1968967,1,1,2930930,3071991,150046,86.94
1730865818,tennessee,harris-k,DEM,996347,1063592,0,2,2930930,3071991,150046,86.94
1730865928,tennessee,harris-k,DEM,996347,1064614,0,2,2930930,3075799,149936,86.94
1730865928,tennessee,trump-d,GOP,1896412,1971569,1,1,2930930,3075799,149936,86.94
1730866058,tennessee,trump-d,GOP,1897695,1971569,1,1,2933140,3075799,149936,87
1730866058,tennessee,harris-k,DEM,997195,1064614,0,2,2933140,3075799,149936,87
1730866092,tennessee,harris-k,DEM,997195,1065251,0,2,2933140,3077109,149108,87
1730866092,tennessee,trump-d,GOP,1897695,1972220,1,1,2933140,3077109,149108,87
1730866195,tennessee,harris-k,DEM,997195,1065251,0,2,2933140,3077109,149108,87
1730866195,tennessee,trump-d,GOP,1897695,1972220,1,1,2933140,3077109,149108,87
